episode,agent_pio,default_pio,loss
1,61.09985254600021,69.96243775102157,0.3995048403739929
2,172.22816425575527,152.9077729026746,-0.2011655569076538
3,30.284212796756886,89.64489038740982,1.1494982242584229
4,33.74600944660707,36.59068346229222,0.3516247868537903
5,178.37024533122428,178.37024533122428,-0.015710871666669846
6,178.37024533122428,95.78436799373823,-1.3616477251052856
7,119.28517825349866,137.4866358455799,0.1889321655035019
8,178.37024533122428,178.37024533122428,-0.01581595093011856
9,51.3959677723967,31.042293471363564,-1.0102025270462036
10,79.61892849874654,89.57414399174122,0.1435428112745285
11,178.37024533122428,178.37024533122428,-0.015895221382379532
12,127.7356687136847,104.48990267562213,-0.36031374335289
13,27.33024449158767,27.43437306590448,-0.008452583104372025
14,128.4656457107337,178.37024533122428,0.38588792085647583
15,89.64762907532295,41.30772455357429,-2.054541826248169
16,175.35398340577657,175.2994587627102,-0.016301969066262245
17,44.830491804468174,71.51221448064581,0.4930570125579834
18,175.35585086105493,175.35358158361726,-0.015796635299921036
19,89.60885742266603,146.0225246082523,0.7608668804168701
20,178.37024533122428,178.37024533122428,-0.015822026878595352
21,49.32664171780725,168.17896802559454,1.8738399744033813
22,52.25567631566624,90.09683552260205,0.56789231300354
23,178.37024533122428,178.37024533122428,-0.015745101496577263
24,175.35198353969827,175.29993281741372,-0.016009856015443802
25,30.299569542415714,30.06955715393443,-0.02578761987388134
26,178.37024533122428,178.37024533122428,-0.015674253925681114
27,116.52013220906694,97.88865512033031,-0.9997865557670593
28,90.82078997975732,32.88400074221394,-3.1316254138946533
29,178.37024533122428,178.37024533122428,-0.015620723366737366
30,30.748030591104346,60.34539689159225,1.0889586210250854
31,61.03373242742797,69.90218834781062,0.3842746913433075
32,172.22854292883832,152.9072016303803,-0.17931677401065826
33,30.181944142205843,89.5897914917353,1.2785673141479492
34,89.76134153221332,36.54870031365758,-6.136366367340088
35,178.37024533122428,178.37024533122428,-0.015543508343398571
36,178.37024533122428,95.760550446762,-1.114313006401062
37,119.26271913239279,137.47854428714643,0.13421985507011414
38,178.37024533122428,178.37024533122428,-0.015514414757490158
39,51.485502638126746,30.935538648870516,-0.7222213745117188
40,79.65416070077968,89.55709628724411,0.2468336522579193
41,178.37024533122428,178.37024533122428,-0.015502667054533958
42,127.75908050410818,104.4750977217782,-0.2544042468070984
43,27.516490060148424,27.559771231647222,-0.013500398024916649
44,128.46856101712928,178.37024533122428,0.5090911984443665
45,89.65316638067684,41.27812147780972,-1.593308687210083
46,175.3540876954327,175.2993997300865,-0.016041817143559456
47,44.82626985961401,71.50452898758088,0.4156532883644104
48,175.35551154228162,175.3532681200646,-0.015270141884684563
49,89.57622757463645,146.01848951371753,0.7257047891616821
50,178.37024533122428,178.37024533122428,-0.01563139073550701
51,49.25538396168855,168.15153719287122,2.640918254852295
52,52.24385960098872,89.99517355290683,0.5858234167098999
53,178.37024533122428,178.37024533122428,-0.015660909935832024
54,175.35393493362884,175.30045340571925,-0.015811070799827576
55,30.376536516695918,30.081457088064106,-0.026656731963157654
56,178.37024533122428,178.37024533122428,-0.01568061299622059
57,116.15356754333322,99.02509554080049,-0.7046710848808289
58,91.01938689597833,32.631469790715805,-3.2948076725006104
59,178.37024533122428,178.37024533122428,-0.01569536328315735
60,31.044066785593753,60.25044845726957,1.0437067747116089
61,61.11281435815094,69.77613138967935,0.35850852727890015
62,172.22824256742945,152.90576090053938,-0.24321648478507996
63,30.217211190102375,89.59529185068317,1.1955640316009521
64,33.71519859168386,36.550422967541124,0.3732850253582001
65,178.37024533122428,178.37024533122428,-0.015711436048150063
66,178.37024533122428,95.76120042774504,-1.0589605569839478
