episode,agent_pio,default_pio,loss
1,61.40179297493297,69.81496208448739,0.4264759421348572
2,172.22782258722376,152.90599158794055,-0.21923412382602692
3,30.23288273298273,89.60592467182668,1.0156619548797607
4,33.74062570509958,36.51708909207561,0.3588181138038635
5,178.37024533122428,178.37024533122428,-0.016018453985452652
6,178.37024533122428,95.75415898303943,-1.268028736114502
7,119.25997408153165,137.46094463089847,0.21560059487819672
8,178.37024533122428,178.37024533122428,-0.0160621739923954
9,51.35354035573387,30.896702479467006,-1.0478042364120483
10,79.59551862635097,89.53938808478644,0.1493174135684967
11,178.37024533122428,178.37024533122428,-0.016079680994153023
12,127.78618894958696,104.4984221691559,-0.378978967666626
13,27.203640305497974,27.24415028039153,-0.013581052422523499
14,128.46394825260796,178.37024533122428,0.43247291445732117
15,89.66325221433898,41.241529974290444,-1.855985164642334
16,175.35405663225453,175.29961105218447,-0.016540497541427612
17,44.81627145507221,71.50621082139168,0.5891064405441284
18,175.35741890943063,175.35338141308492,-0.016078099608421326
19,89.59136744672035,146.03047229639418,0.5470414161682129
20,178.37024533122428,178.37024533122428,-0.016016436740756035
21,49.57483601956925,168.13590630126265,2.15132999420166
22,52.33958220410328,90.11858127297349,0.5745387077331543
23,178.37024533122428,178.37024533122428,-0.01595849171280861
24,175.3523028807351,175.3005152523898,-0.016454167664051056
25,30.347984607880004,30.105904480684128,-0.028652993962168694
26,178.37024533122428,178.37024533122428,-0.015895793214440346
27,116.04267401587475,98.79235284312968,-0.7577796578407288
28,90.83403409825506,32.99855235182684,-2.304527997970581
29,178.37024533122428,178.37024533122428,-0.01585722714662552
30,30.815714834706057,60.372756243551365,0.759638249874115
31,61.14956156627505,69.96195732914813,0.4025059938430786
32,172.22785272875282,152.9087309209904,-0.22299696505069733
33,30.291519075256527,89.64929616688245,1.2540262937545776
34,89.86095987675758,36.65507903415895,-4.747644901275635
35,178.37024533122428,178.37024533122428,-0.015838855877518654
36,178.37024533122428,95.80323052956456,-1.4307022094726562
37,119.30334173001961,137.5152219346848,0.2005780041217804
38,178.37024533122428,178.37024533122428,-0.01583809033036232
39,51.35914589367069,31.05220620041113,-1.0142427682876587
40,79.62710458608225,89.6026851179459,0.17225921154022217
41,178.37024533122428,178.37024533122428,-0.015835706144571304
42,127.77871725809764,104.45924307042347,-0.35745781660079956
43,27.317695317931296,27.470395409421847,-0.007451158948242664
44,128.46667552988336,178.37024533122428,0.45879918336868286
45,89.66933591205301,41.26880408496506,-2.022355556488037
46,175.35453062926308,175.2997460400013,-0.016434092074632645
47,44.83044077511761,71.49811442000113,0.6315922141075134
48,175.35713029839576,175.35318729970024,-0.016020672395825386
49,89.61547974630044,146.030416314858,0.7009313702583313
50,178.37024533122428,178.37024533122428,-0.015838971361517906
51,49.63202178494463,168.156441168506,2.5064663887023926
52,52.20288184392114,90.02898590757295,0.5993986129760742
53,178.37024533122428,178.37024533122428,-0.01584436744451523
54,175.35241988449468,175.3005400685432,-0.01644979603588581
55,30.314945443251098,30.055894611738193,-0.031370267271995544
56,178.37024533122428,178.37024533122428,-0.015837984159588814
57,115.7808151595041,98.06252491712551,-0.8662694096565247
58,90.9087478684393,32.703423738167544,-2.6272621154785156
59,178.37024533122428,178.37024533122428,-0.015839435160160065
60,31.01874672413388,60.25648707644368,0.7107416391372681
61,61.14481532271111,69.8461962850515,0.3948691189289093
62,172.2292452636945,152.90597659549698,-0.23120850324630737
63,30.381129026375596,89.6017415354613,0.9783244729042053
64,89.84647116529112,36.55033234215223,-4.799391269683838
65,178.37024533122428,178.37024533122428,-0.015834756195545197
66,178.37024533122428,95.81877228745384,-1.3739389181137085
67,119.30775668081714,137.51959727057587,0.2081173211336136
68,178.37024533122428,178.37024533122428,-0.015820231288671494
69,51.36089884304036,30.99859439250138,-1.087829351425171
70,79.64626127349517,89.55621344725648,0.16044053435325623
71,178.37024533122428,178.37024533122428,-0.015804972499608994
72,127.76845132863279,104.47865273642189,-0.38089680671691895
73,27.30529656878618,27.331386714153357,-0.014381603337824345
74,128.46867716231472,178.37024533122428,0.42974504828453064
75,89.78422001258515,41.310661133363325,-2.048860549926758
76,175.3540083183222,175.2993241287806,-0.01650037243962288
77,44.829523409093014,71.51139530728317,0.6443140506744385
78,175.36025504871722,175.3533677064568,-0.016046296805143356
79,89.60084516576002,146.0315147483576,0.5089782476425171
80,178.37024533122428,178.37024533122428,-0.015754690393805504
81,50.097727613750465,168.22285516308335,2.0533580780029297
82,52.698912832679646,90.172281002805,0.6504561901092529
83,178.37024533122428,178.37024533122428,-0.015721414238214493
84,175.3527493845905,175.30204277274805,-0.016361990943551064
85,30.408505535872408,30.134844679252513,-0.03260571509599686
